model,risk_type,t_idx,meanJ,lam,MR,MR0,DeltaMR
Jump,entw,0.8,-0.3,0.0,0.0036692552710364534,0.02022266645587889,-0.016553411184842437
Jump,entw,0.8,-0.3,0.125,384.5328720351874,0.02022266645587889,384.5126493687315
Jump,entw,0.8,-0.3,0.25,79.13286056916859,0.02022266645587889,79.1126379027127
Jump,entw,0.8,-0.3,0.375,0.15845771191463776,0.02022266645587889,0.13823504545875887
Jump,entw,0.8,-0.3,0.5,0.19945840301145745,0.02022266645587889,0.17923573655557856
Jump,entw,0.8,-0.3,0.625,0.06891459204277783,0.02022266645587889,0.04869192558689894
Jump,entw,0.8,-0.3,0.75,30.435046732997783,0.02022266645587889,30.414824066541904
Jump,entw,0.8,-0.3,0.875,0.06465392672143566,0.02022266645587889,0.04443126026555677
Jump,entw,0.8,-0.3,1.0,0.042457699247037795,0.02022266645587889,0.022235032791158904
Jump,entw,0.8,-0.22499999999999998,0.0,0.004054220672273123,0.02022266645587889,-0.016168445783605767
Jump,entw,0.8,-0.22499999999999998,0.125,378.6780735125074,0.02022266645587889,378.65785084605153
Jump,entw,0.8,-0.22499999999999998,0.25,7.6243387408713446,0.02022266645587889,7.604116074415465
Jump,entw,0.8,-0.22499999999999998,0.375,inf,0.02022266645587889,inf
Jump,entw,0.8,-0.22499999999999998,0.5,0.09206422112647794,0.02022266645587889,0.07184155467059905
Jump,entw,0.8,-0.22499999999999998,0.625,0.32570430556302243,0.02022266645587889,0.30548163910714354
Jump,entw,0.8,-0.22499999999999998,0.75,0.08048572383599795,0.02022266645587889,0.060263057380119056
Jump,entw,0.8,-0.22499999999999998,0.875,0.031876711818039194,0.02022266645587889,0.011654045362160304
Jump,entw,0.8,-0.22499999999999998,1.0,0.04764073259579504,0.02022266645587889,0.027418066139916153
Jump,entw,0.8,-0.15,0.0,0.0032546514718720942,0.02022266645587889,-0.016968014984006796
Jump,entw,0.8,-0.15,0.125,23.797478293726225,0.02022266645587889,23.777255627270346
Jump,entw,0.8,-0.15,0.25,0.2798851229063417,0.02022266645587889,0.2596624564504628
Jump,entw,0.8,-0.15,0.375,21.62692483323974,0.02022266645587889,21.60670216678386
Jump,entw,0.8,-0.15,0.5,21.636684616114774,0.02022266645587889,21.616461949658895
Jump,entw,0.8,-0.15,0.625,0.07741784424019937,0.02022266645587889,0.05719517778432048
Jump,entw,0.8,-0.15,0.75,0.28644339747683256,0.02022266645587889,0.26622073102095367
Jump,entw,0.8,-0.15,0.875,inf,0.02022266645587889,inf
Jump,entw,0.8,-0.15,1.0,211.58560747348108,0.02022266645587889,211.5653848070252
Jump,entw,0.8,-0.07500000000000001,0.0,0.0034073646453121054,0.02022266645587889,-0.016815301810566785
Jump,entw,0.8,-0.07500000000000001,0.125,0.013192790151826506,0.02022266645587889,-0.007029876304052385
Jump,entw,0.8,-0.07500000000000001,0.25,5.175270017359123,0.02022266645587889,5.155047350903244
Jump,entw,0.8,-0.07500000000000001,0.375,10.43418278499201,0.02022266645587889,10.413960118536131
Jump,entw,0.8,-0.07500000000000001,0.5,0.018647004138689915,0.02022266645587889,-0.001575662317188975
Jump,entw,0.8,-0.07500000000000001,0.625,0.024744665078177963,0.02022266645587889,0.004521998622299073
Jump,entw,0.8,-0.07500000000000001,0.75,0.055283583034126726,0.02022266645587889,0.035060916578247836
Jump,entw,0.8,-0.07500000000000001,0.875,0.07418063353242732,0.02022266645587889,0.05395796707654843
Jump,entw,0.8,-0.07500000000000001,1.0,59.376563265555276,0.02022266645587889,59.3563405990994
Jump,entw,0.8,0.0,0.0,0.003669510636935769,0.02022266645587889,-0.01655315581894312
Jump,entw,0.8,0.0,0.125,0.005377815704720179,0.02022266645587889,-0.014844850751158711
Jump,entw,0.8,0.0,0.25,0.009734534752031898,0.02022266645587889,-0.010488131703846992
Jump,entw,0.8,0.0,0.375,0.3304964606862466,0.02022266645587889,0.3102737942303677
Jump,entw,0.8,0.0,0.5,0.014577941374434467,0.02022266645587889,-0.005644725081444424
Jump,entw,0.8,0.0,0.625,0.020644852194344088,0.02022266645587889,0.00042218573846519725
Jump,entw,0.8,0.0,0.75,0.012815399938392869,0.02022266645587889,-0.007407266517486022
Jump,entw,0.8,0.0,0.875,0.48884157442883436,0.02022266645587889,0.46861890797295547
Jump,entw,0.8,0.0,1.0,2.1846409425474684,0.02022266645587889,2.1644182760915895
Jump,entw,0.8,0.07500000000000001,0.0,0.003969337033362441,0.02022266645587889,-0.01625332942251645
Jump,entw,0.8,0.07500000000000001,0.125,0.009460839673313792,0.02022266645587889,-0.010761826782565098
Jump,entw,0.8,0.07500000000000001,0.25,0.0129907355763077,0.02022266645587889,-0.007231930879571191
Jump,entw,0.8,0.07500000000000001,0.375,0.0533600463199424,0.02022266645587889,0.03313737986406351
Jump,entw,0.8,0.07500000000000001,0.5,0.02274444512831164,0.02022266645587889,0.0025217786724327507
Jump,entw,0.8,0.07500000000000001,0.625,0.00923306731125817,0.02022266645587889,-0.01098959914462072
Jump,entw,0.8,0.07500000000000001,0.75,0.014757608961433188,0.02022266645587889,-0.005465057494445702
Jump,entw,0.8,0.07500000000000001,0.875,0.12369933770108643,0.02022266645587889,0.10347667124520754
Jump,entw,0.8,0.07500000000000001,1.0,0.008311094183458767,0.02022266645587889,-0.011911572272420123
Jump,entw,0.8,0.14999999999999997,0.0,0.006188291928937328,0.02022266645587889,-0.014034374526941562
Jump,entw,0.8,0.14999999999999997,0.125,0.00790134299572931,0.02022266645587889,-0.01232132346014958
Jump,entw,0.8,0.14999999999999997,0.25,0.12329483972436717,0.02022266645587889,0.10307217326848828
Jump,entw,0.8,0.14999999999999997,0.375,0.02373716293073813,0.02022266645587889,0.003514496474859241
Jump,entw,0.8,0.14999999999999997,0.5,48.90763205568348,0.02022266645587889,48.8874093892276
Jump,entw,0.8,0.14999999999999997,0.625,0.00720778472462924,0.02022266645587889,-0.01301488173124965
Jump,entw,0.8,0.14999999999999997,0.75,0.1835058357632644,0.02022266645587889,0.1632831693073855
Jump,entw,0.8,0.14999999999999997,0.875,7.114460893748635,0.02022266645587889,7.094238227292756
Jump,entw,0.8,0.14999999999999997,1.0,0.02945913083668006,0.02022266645587889,0.009236464380801168
Jump,entw,0.8,0.22500000000000003,0.0,0.0036570290524149396,0.02022266645587889,-0.01656563740346395
Jump,entw,0.8,0.22500000000000003,0.125,252.00840077467436,0.02022266645587889,251.98817810821848
Jump,entw,0.8,0.22500000000000003,0.25,0.1621254160899268,0.02022266645587889,0.14190274963404792
Jump,entw,0.8,0.22500000000000003,0.375,0.054366712781622306,0.02022266645587889,0.034144046325743416
Jump,entw,0.8,0.22500000000000003,0.5,0.006167455326867133,0.02022266645587889,-0.014055211129011758
Jump,entw,0.8,0.22500000000000003,0.625,0.2806180881817466,0.02022266645587889,0.2603954217258677
Jump,entw,0.8,0.22500000000000003,0.75,0.004174473450531124,0.02022266645587889,-0.016048193005347766
Jump,entw,0.8,0.22500000000000003,0.875,0.01616096975117043,0.02022266645587889,-0.004061696704708462
Jump,entw,0.8,0.22500000000000003,1.0,1.3546665733602477,0.02022266645587889,1.3344439069043688
Jump,entw,0.8,0.3,0.0,0.004491181527813692,0.02022266645587889,-0.015731484928065198
Jump,entw,0.8,0.3,0.125,117.52804151967446,0.02022266645587889,117.50781885321858
Jump,entw,0.8,0.3,0.25,0.01914142058671775,0.02022266645587889,-0.0010812458691611404
Jump,entw,0.8,0.3,0.375,8.810117435296668,0.02022266645587889,8.789894768840789
Jump,entw,0.8,0.3,0.5,0.024374709621971524,0.02022266645587889,0.004152043166092634
Jump,entw,0.8,0.3,0.625,72.90536177721249,0.02022266645587889,72.88513911075661
Jump,entw,0.8,0.3,0.75,22.609757767709425,0.02022266645587889,22.589535101253546
Jump,entw,0.8,0.3,0.875,0.011188425461068352,0.02022266645587889,-0.009034240994810538
Jump,entw,0.8,0.3,1.0,0.9298719258531827,0.02022266645587889,0.9096492593973038
